domain,remote name resolution,local name resolution remote rpc,local name resolution local rpc,remote ipfs gateway,local ipfs gateway
nftdesign.crypto,0.1327197551727295,0.048572540283203125,0.015135526657104492,0.7241628170013428,1.1116697788238525
3rdbreast.crypto,0.12875890731811523,0.04830336570739746,0.05402183532714844,0.7711906433105469,0.3408937454223633
dominics.crypto,0.12699294090270996,0.04700636863708496,0.015505552291870117,0.46579861640930176,1.2427647113800049
duckdao.crypto,0.07816314697265625,0.04468512535095215,0.02197432518005371,0.4346191883087158,0.34783124923706055
cryptoswapper.crypto,0.13225412368774414,0.049065589904785156,0.015239238739013672,0.5486104488372803,0.6734311580657959
alessandrodb.crypto,0.12584257125854492,0.05658388137817383,0.016869306564331055,0.49986839294433594,0.45490312576293945
fundsome.crypto,0.12731266021728516,0.047363996505737305,0.016517162322998047,0.44635462760925293,0.7672295570373535
valkilmore.crypto,0.12777018547058105,0.05179643630981445,0.022374391555786133,0.4846510887145996,0.5695631504058838
kevincollins68.crypto,0.08518314361572266,0.04626297950744629,0.02121758460998535,0.5088784694671631,0.34607887268066406
jobyjackson.crypto,0.08038854598999023,0.05814623832702637,0.01569199562072754,0.4596998691558838,0.8893923759460449
carrieokier.crypto,0.13419842720031738,0.04814505577087402,0.022212982177734375,0.42957496643066406,0.563737154006958
jomant.crypto,0.0778512954711914,0.052320003509521484,0.02358078956604004,0.4264869689941406,0.779932975769043
sayhello.crypto,0.0847160816192627,0.041718244552612305,0.016001224517822266,0.44370102882385254,0.2536618709564209
pizzalover.crypto,0.13644719123840332,0.047817230224609375,0.022940874099731445,0.44725537300109863,0.3426992893218994
iloveart.crypto,0.0740976333618164,0.04909324645996094,0.027044057846069336,0.48864078521728516,0.3484020233154297
coolcool.crypto,0.07239842414855957,0.05014181137084961,0.024736881256103516,0.4531233310699463,0.3420858383178711
paysweden.crypto,0.07627487182617188,0.05197572708129883,0.018782854080200195,0.5275092124938965,0.3459165096282959
finanzberater.crypto,0.12543320655822754,0.04969453811645508,0.01622462272644043,0.4441351890563965,0.3380734920501709
lalalala.crypto,0.13688039779663086,0.04729890823364258,0.026650667190551758,0.41765689849853516,8.762587547302246
meidenvanholland.crypto,0.11995267868041992,0.04697442054748535,0.015596866607666016,2.715036392211914,0.4656698703765869
t2xtokens.crypto,0.15399551391601562,0.04748058319091797,0.02183246612548828,0.542452335357666,0.45610642433166504
omaritosan.crypto,0.12943124771118164,0.04743337631225586,0.014811038970947266,0.4336366653442383,0.5669739246368408
bizcoin.crypto,0.13242173194885254,0.050203800201416016,0.024137496948242188,0.5966618061065674,0.5580122470855713
cryptofabi.crypto,0.12425088882446289,0.04733896255493164,0.04516315460205078,0.44043850898742676,0.4546809196472168
gjonshkodra.crypto,0.13663721084594727,0.04960894584655762,0.02297496795654297,0.47786784172058105,0.7272977828979492
chateauinc.crypto,0.12643790245056152,0.04883265495300293,0.017368555068969727,0.48509645462036133,0.4647033214569092
monitormode.crypto,0.08605813980102539,0.04919099807739258,0.015661954879760742,0.4176902770996094,0.4514801502227783
tradingalerts.crypto,0.12975716590881348,0.0492243766784668,0.01355433464050293,0.44512438774108887,0.6670286655426025
cryptoguerrilla.crypto,0.12334656715393066,0.04986834526062012,0.023054838180541992,0.4677426815032959,0.6692759990692139
blacklivesmattertoken.crypto,0.0866403579711914,0.04761385917663574,0.017911911010742188,0.4612720012664795,0.25255346298217773
lebenmit.crypto,0.13199496269226074,0.04670381546020508,0.021803855895996094,0.4751901626586914,0.6686785221099854
floatylight.crypto,0.08545064926147461,0.1294867992401123,0.018125057220458984,0.45352911949157715,0.5589449405670166
theyarehuge.crypto,0.1190652847290039,0.05295968055725098,0.02241349220275879,0.41875267028808594,1.1073391437530518
hollowearthtrilogy.crypto,0.12028169631958008,0.15805459022521973,0.020720720291137695,0.4244418144226074,0.45310306549072266
physio2resilienz.crypto,0.12271475791931152,0.050453901290893555,0.024806737899780273,0.42433905601501465,0.5685079097747803
lucamarzotto.crypto,0.08110547065734863,0.04645085334777832,0.04707980155944824,0.4299483299255371,0.7941384315490723
xxxfiles.crypto,0.1247704029083252,0.04734945297241211,0.015943288803100586,0.3200099468231201,0.015000104904174805
weekend-delight.crypto,0.08519434928894043,0.048908233642578125,0.02217268943786621,0.7342417240142822,0.6638555526733398
talalakkari.crypto,0.07367181777954102,0.04633474349975586,0.027656078338623047,0.2182445526123047,0.24855828285217285
steener.crypto,0.12676262855529785,0.055167436599731445,0.015832901000976562,0.45387721061706543,1.1075401306152344
hannahstocking.crypto,0.08648014068603516,0.05133557319641113,0.030907869338989258,0.3981812000274658,0.014307975769042969
nathane.crypto,0.0743112564086914,0.051282644271850586,0.015080928802490234,0.2639739513397217,0.29052066802978516
raymondlopez.crypto,0.13048005104064941,0.0479273796081543,0.021125078201293945,0.6545238494873047,0.4550647735595703
ethicalinvesting.crypto,0.12160992622375488,0.048661231994628906,0.02306389808654785,0.43726229667663574,0.4663212299346924
ashleygraham.crypto,0.12249016761779785,0.047005414962768555,0.02858901023864746,0.34969663619995117,0.014654159545898438
plexstorm.crypto,0.07868146896362305,0.048905134201049805,0.02694225311279297,0.1636674404144287,0.012290239334106445
staket2x.crypto,0.12525248527526855,0.04688453674316406,0.037305593490600586,0.48396778106689453,0.442274808883667
viihtube.crypto,0.083404541015625,0.04529905319213867,0.044571638107299805,0.18306994438171387,0.012386798858642578
piperrockelle.crypto,0.12573957443237305,0.048913002014160156,0.02525186538696289,0.1630415916442871,0.01364588737487793
vincentformosa.crypto,0.0892343521118164,0.04854178428649902,0.020736217498779297,0.6439220905303955,0.4575977325439453
counselorx.crypto,0.09037446975708008,0.04441499710083008,0.015933990478515625,0.4281904697418213,0.26889824867248535
quantaventures.crypto,0.07027888298034668,0.04750776290893555,0.03857135772705078,0.5355737209320068,0.45911693572998047
luisasonza.crypto,0.12489724159240723,0.047713518142700195,0.04709148406982422,0.17722105979919434,0.015706300735473633
simbalism.crypto,0.0771019458770752,0.04976367950439453,0.047254085540771484,0.4714515209197998,0.4568352699279785
wavefxtrading.crypto,0.08078432083129883,0.04471898078918457,0.023871898651123047,0.4205446243286133,0.6678152084350586
jerkmatelive.crypto,0.08136439323425293,0.04755687713623047,0.01881265640258789,0.18792462348937988,0.015703439712524414
payidcloud.crypto,0.08068275451660156,0.04463052749633789,0.023678064346313477,0.4137125015258789,0.6626794338226318
mysterybox.crypto,0.12470078468322754,0.04915356636047363,0.015511274337768555,0.4460182189941406,0.6796057224273682
nudegamer.crypto,0.08279156684875488,0.050725460052490234,0.0185699462890625,0.08526849746704102,0.013727903366088867
wealthtransfer.crypto,0.13018536567687988,0.04997968673706055,0.06935501098632812,0.48994970321655273,0.459766149520874
dragonstar.crypto,0.12351250648498535,0.04824638366699219,0.013769865036010742,0.44496870040893555,0.5652077198028564
elizabetholsen.crypto,0.1382288932800293,0.04948258399963379,0.014274835586547852,0.07624435424804688,0.014766693115234375
arielwinter.crypto,0.07400846481323242,0.05150580406188965,0.03026103973388672,0.07812762260437012,0.013252496719360352
colinfrancis.crypto,0.11739706993103027,0.04566645622253418,0.04093050956726074,0.41176939010620117,1.2241222858428955
randomrednexwoodcrafts.crypto,0.08102536201477051,0.04885149002075195,0.014757871627807617,0.43448948860168457,0.4627413749694824
pornone.crypto,0.1159965991973877,0.048409461975097656,0.026376008987426758,0.08346199989318848,0.012966632843017578
cyberbets.crypto,0.1285393238067627,0.049982309341430664,0.015156984329223633,0.4317317008972168,0.5602197647094727
coinfpro-muze.crypto,0.07539200782775879,0.04652142524719238,0.023173093795776367,0.5599067211151123,0.5225391387939453
adylitto.crypto,0.07991957664489746,0.047719717025756836,0.02189326286315918,0.4747459888458252,0.7797019481658936
coinbasewalletguide.crypto,0.08746814727783203,0.057092905044555664,0.015268087387084961,0.40687060356140137,0.34758996963500977
wehelpmarket.crypto,0.13248419761657715,0.06738400459289551,0.018451929092407227,0.4391360282897949,0.8969330787658691
carpe-domains.crypto,0.12469935417175293,0.048654794692993164,0.02325272560119629,0.41829848289489746,0.2951526641845703
asllexicon.crypto,0.12772583961486816,0.05079245567321777,0.022531509399414062,0.302884578704834,0.015579938888549805
olsenfamily.crypto,0.13073468208312988,0.08729672431945801,0.023120403289794922,0.1754293441772461,0.014783143997192383
toddrichardolsen.crypto,0.16527390480041504,0.04686880111694336,0.022696495056152344,0.2864990234375,0.015419721603393555
olsen-llc.crypto,0.09158849716186523,0.04527759552001953,0.0340573787689209,0.22565770149230957,0.014838695526123047
asl-lexicon.crypto,0.06959295272827148,0.06117868423461914,0.023873329162597656,0.3104286193847656,0.016247034072875977
olsen-family.crypto,0.1201636791229248,0.05194234848022461,0.02416229248046875,0.08283734321594238,0.015385866165161133
todd-richard-olsen.crypto,0.07534337043762207,0.05027914047241211,0.04459428787231445,0.15248942375183105,0.014856338500976562
todd-r-olsen.crypto,0.06981897354125977,0.051715850830078125,0.022114038467407227,0.18883323669433594,0.014542579650878906
toddrolsen.crypto,0.0867006778717041,0.04557442665100098,0.024410247802734375,0.08217144012451172,0.01167154312133789
olsenllc.crypto,0.13884925842285156,0.04843020439147949,0.014445066452026367,3.5824577808380127,0.3435525894165039
cordcharity.crypto,0.12072539329528809,0.05039405822753906,0.02764606475830078,-1,0.5051021575927734
cjbiggs.crypto,0.19248652458190918,0.04879951477050781,0.015134811401367188,0.44173288345336914,0.7934608459472656
gmarcotte.crypto,0.14354205131530762,0.051386117935180664,0.029134750366210938,0.4278550148010254,0.3766653537750244
houseofcheema.crypto,0.14355134963989258,0.048191070556640625,0.015324592590332031,0.6531143188476562,0.922743558883667
aymeeleake.crypto,0.13012027740478516,0.04806089401245117,0.018541812896728516,0.7219231128692627,0.7742917537689209
sailingcat.crypto,0.08254122734069824,0.047438859939575195,0.026263713836669922,0.47836732864379883,1.3807871341705322
mcampbell.crypto,0.09288597106933594,0.049874305725097656,0.013523340225219727,0.5541563034057617,1.8987464904785156
covid19secrets.crypto,0.07441043853759766,0.05001640319824219,0.014923572540283203,0.42351508140563965,1.139110803604126
saveourchildren.crypto,0.1346118450164795,0.05176734924316406,0.018033266067504883,0.43114185333251953,1.2452518939971924
codyscrypto.crypto,0.08689451217651367,0.17699742317199707,0.02585434913635254,0.4531850814819336,0.6719233989715576
rtdesign.crypto,0.08549332618713379,0.051537275314331055,0.013873815536499023,0.4226818084716797,0.9174354076385498
climates.crypto,0.08327436447143555,0.046545982360839844,0.031159400939941406,0.6131749153137207,0.5909099578857422
daniellau.crypto,0.1303691864013672,0.045211076736450195,0.014308691024780273,0.43599939346313477,0.45116400718688965
allescrypto.crypto,0.1236715316772461,0.050546884536743164,0.013778209686279297,0.46053504943847656,0.7848997116088867
blackholes.crypto,0.1228630542755127,0.04790067672729492,0.015438318252563477,0.4403550624847412,0.65616774559021
tradewars.crypto,0.13386201858520508,0.047708988189697266,0.01751255989074707,0.4347116947174072,0.5698075294494629
topparken.crypto,0.14279866218566895,0.04813694953918457,0.03143739700317383,0.43201279640197754,0.34408092498779297
paul-knibbs.crypto,0.08033156394958496,0.04894065856933594,0.048067569732666016,0.49447131156921387,0.4619410037994385
joetrades.crypto,0.13336563110351562,0.04914140701293945,0.020431041717529297,0.5284872055053711,0.3445165157318115
mychips.crypto,0.13402581214904785,0.06188702583312988,0.025353670120239258,0.4919605255126953,0.7709364891052246
israelpeled.crypto,0.11686372756958008,0.04810953140258789,0.0236661434173584,0.4704301357269287,0.2342851161956787
mobilepoker.crypto,0.12554574012756348,0.04849362373352051,0.02164912223815918,0.4373910427093506,0.45424652099609375
online-finance.crypto,0.12946629524230957,0.052173614501953125,0.02452993392944336,0.47675395011901855,0.5333662033081055
ryssudak.crypto,0.1383960247039795,0.04937148094177246,0.016111373901367188,0.41133904457092285,0.7378201484680176
jasonhaygood.crypto,0.12160849571228027,0.0471806526184082,0.027895212173461914,0.4298675060272217,0.4588954448699951
sycorax.crypto,0.12854719161987305,0.0473780632019043,0.022915363311767578,0.4753224849700928,0.4418189525604248
xrpgang.crypto,0.08693504333496094,0.04848790168762207,0.022951364517211914,-1,0.9049606323242188
sportboats.crypto,0.145172119140625,0.050537109375,0.021976232528686523,0.4639875888824463,0.34677982330322266
redteamintern.crypto,0.0834500789642334,0.04965543746948242,0.05232357978820801,8.691442012786865,0.15117526054382324
absurdism.crypto,0.10540080070495605,0.04964780807495117,0.024888992309570312,0.12427806854248047,-1
brookpierce.crypto,0.1375267505645752,0.04931759834289551,0.016877174377441406,0.4494192600250244,0.46098756790161133
sparkagent.crypto,0.13402509689331055,0.04555201530456543,0.01959991455078125,0.44203615188598633,0.5897085666656494
priceofbitcoin.crypto,0.13278961181640625,0.046003103256225586,0.022733688354492188,0.4506077766418457,0.3431668281555176
olsenite.crypto,0.0821981430053711,0.04592633247375488,0.0470118522644043,0.08549904823303223,0.013648271560668945
rowlow.crypto,0.1332259178161621,0.04825472831726074,0.014687538146972656,0.43709230422973633,0.4155001640319824
7hedgefunds.crypto,0.12967753410339355,0.05157303810119629,0.02814197540283203,0.4452400207519531,0.3326554298400879
urbanview360.crypto,0.13954639434814453,0.04715895652770996,0.03244590759277344,0.41735386848449707,0.7941086292266846
webdoctor.crypto,0.13663506507873535,0.05233025550842285,0.023457050323486328,0.4143805503845215,0.7759130001068115
stockmoneyworld.crypto,0.12208867073059082,0.04908585548400879,0.052469491958618164,0.4187619686126709,1.2354204654693604
notfungible.crypto,0.08548092842102051,0.06152629852294922,0.02625250816345215,0.43013763427734375,0.901681661605835
ramkisoen.crypto,0.1231849193572998,0.04854130744934082,0.019644975662231445,0.4347195625305176,0.45852065086364746
cryptoblockchaindomains.crypto,0.13712835311889648,0.05744576454162598,0.020060062408447266,0.44032979011535645,0.7013039588928223
cartertrousdale.crypto,0.0978848934173584,0.06099534034729004,0.021689653396606445,0.48777103424072266,0.45171451568603516
kinglear.crypto,0.09572958946228027,0.04671120643615723,0.09360480308532715,0.4336667060852051,0.779608964920044
sexychat.crypto,0.07985568046569824,0.04857444763183594,0.015604496002197266,0.4905409812927246,0.6691780090332031
audiomaster.crypto,0.1361393928527832,0.04906201362609863,0.021389245986938477,0.43146491050720215,0.6660976409912109
petarsabados.crypto,0.12754178047180176,0.04729795455932617,0.020420074462890625,0.4687197208404541,0.4568979740142822
digitalmoneygroup.crypto,0.08371472358703613,0.05087113380432129,0.023723840713500977,0.41297149658203125,0.6673495769500732
giacoro.crypto,0.12427401542663574,0.046961307525634766,0.013954401016235352,0.43903541564941406,0.42926883697509766
hell666.crypto,0.07477068901062012,0.05132865905761719,0.035210609436035156,0.48980140686035156,0.8769321441650391
seemywork.crypto,0.11926460266113281,0.04926443099975586,0.01687908172607422,0.4454035758972168,1.247901439666748
scizomad.crypto,0.1314990520477295,0.04722166061401367,0.015456438064575195,0.4276559352874756,0.5603065490722656
elrfctransport.crypto,0.1298084259033203,0.0531010627746582,0.025916337966918945,0.6314129829406738,1.0265164375305176
patrickmoore.crypto,0.07992005348205566,0.049692630767822266,0.0504605770111084,0.18039226531982422,0.11436963081359863
ralphprivee.crypto,0.12009215354919434,0.061491966247558594,0.01865553855895996,0.430370569229126,0.6721687316894531
stargateconsultancygroup.crypto,0.12799930572509766,0.052282094955444336,0.024566650390625,0.47076988220214844,0.45414304733276367
fleetmanager.crypto,0.10851907730102539,0.04844021797180176,0.04599428176879883,0.45462894439697266,0.4555215835571289
psypher.crypto,0.12568330764770508,0.052611351013183594,0.01641058921813965,0.4386117458343506,0.45841312408447266
cryptobg.crypto,0.08166861534118652,0.04951071739196777,0.024163007736206055,0.6475582122802734,0.48291897773742676
vlaamscollectief.crypto,0.13443803787231445,0.05133366584777832,0.03557562828063965,0.555048942565918,0.782252311706543
drjekyll.crypto,0.07779932022094727,0.04908633232116699,0.024903059005737305,0.5360844135284424,0.8627564907073975
jcmirceta.crypto,0.11731410026550293,0.049866676330566406,0.02424907684326172,0.4289541244506836,0.4589838981628418
henrikpretzsch.crypto,0.07514548301696777,0.04963827133178711,0.023305654525756836,9.587784767150879,1.388563871383667
blockchaindomains4sale.crypto,0.10417437553405762,0.047286272048950195,0.02327132225036621,0.47205543518066406,0.34639501571655273
bancavaticana.crypto,0.10057640075683594,0.05080294609069824,0.022026538848876953,0.18515586853027344,0.2294023036956787
hamiltonontario.crypto,0.12977004051208496,0.04965996742248535,0.034426212310791016,0.4951770305633545,0.8907675743103027
papayaglobal.crypto,0.08392024040222168,0.0604243278503418,0.024874448776245117,0.46868467330932617,0.3463256359100342
neitling.crypto,0.1450510025024414,0.051598310470581055,0.025292396545410156,0.4892749786376953,1.2582573890686035
occitaniefilm.crypto,0.12119579315185547,0.05411863327026367,0.01554727554321289,0.4318206310272217,0.6682834625244141
cynthiarivero.crypto,0.1297452449798584,0.04566550254821777,0.024265527725219727,0.4777870178222656,0.5682287216186523
coinfountain.crypto,0.07743954658508301,0.06432795524597168,0.023708820343017578,0.47988319396972656,0.34130311012268066
larrygagosian.crypto,0.08489823341369629,0.047173261642456055,0.027437448501586914,0.43021106719970703,0.45439648628234863
caffery.crypto,0.08338737487792969,0.048426151275634766,0.029106855392456055,0.787559986114502,0.45793747901916504
marshallislands.crypto,0.07912874221801758,0.044956207275390625,0.015573263168334961,-1,0.8934168815612793
trumpfor2024.crypto,0.08526611328125,0.058028221130371094,0.021932125091552734,0.44127488136291504,0.8340563774108887
rafaeltapia.crypto,0.07897043228149414,0.05184149742126465,0.02432394027709961,0.5347702503204346,1.266209602355957
thelandsurveyor.crypto,0.12564826011657715,0.04581189155578613,0.014507532119750977,0.4386887550354004,0.45883989334106445
driftwoody.crypto,0.13254976272583008,0.05019354820251465,0.022903919219970703,0.4248929023742676,0.723388671875
irizar.crypto,0.07631635665893555,0.04631805419921875,0.030087709426879883,0.9896886348724365,1.0323710441589355
developerjesse.crypto,0.12311673164367676,0.05094766616821289,0.025186538696289062,0.4368605613708496,0.5623390674591064
digitalfirst.crypto,0.12351775169372559,0.04836606979370117,0.013998270034790039,0.48486924171447754,0.34256553649902344
freddyantonio.crypto,0.07421994209289551,0.04494905471801758,0.016007661819458008,0.44623756408691406,1.0602586269378662
crayscrays.crypto,0.11872482299804688,0.048642635345458984,0.016701459884643555,0.4469316005706787,0.8952109813690186
thriveon.crypto,0.06822323799133301,0.04900836944580078,0.016973257064819336,0.4009702205657959,0.4524850845336914
currencyrevolution.crypto,0.12028360366821289,0.0461277961730957,0.015200376510620117,0.4417684078216553,0.5774197578430176
stashthat.crypto,0.09348440170288086,0.05224776268005371,0.015683412551879883,0.43538951873779297,0.6499931812286377
mindfulrevolution.crypto,0.12790536880493164,0.04838848114013672,0.018416881561279297,0.5080838203430176,1.1447687149047852
fulskilled.crypto,0.14541339874267578,0.05198860168457031,0.01622772216796875,0.706566333770752,0.45383524894714355
bottani.crypto,0.12759041786193848,0.05092215538024902,0.01641225814819336,0.5054705142974854,0.26943302154541016
theuglyguy.crypto,0.13022732734680176,0.04769015312194824,0.024920940399169922,0.4512953758239746,0.4531409740447998
pierosalardi.crypto,0.12350201606750488,0.052274465560913086,0.01518392562866211,0.5367450714111328,1.0108606815338135
jacobthiede.crypto,0.08006954193115234,0.04949831962585449,0.04274129867553711,-1,0.5025815963745117
inderspace.crypto,0.20249223709106445,0.05082297325134277,0.0152435302734375,0.4326596260070801,0.56614089012146
nightfury.crypto,0.0787956714630127,0.04936718940734863,0.03201484680175781,0.473524808883667,0.8275356292724609
shamanth.crypto,0.11904644966125488,0.04908013343811035,0.014265775680541992,0.6532993316650391,0.6762962341308594
stealthanabolics.crypto,0.13267207145690918,0.05190396308898926,0.020476102828979492,0.4128849506378174,0.4660966396331787
realjanus.crypto,0.13012981414794922,0.04932808876037598,0.019419431686401367,0.5246872901916504,0.45746779441833496
pakocampo.crypto,0.13483095169067383,0.07145380973815918,0.017351388931274414,0.4682798385620117,0.8989272117614746
dcasino.crypto,0.09065508842468262,0.04324531555175781,0.016161203384399414,0.5402252674102783,0.7734062671661377
impaidin.crypto,0.09087443351745605,0.0491485595703125,0.015799522399902344,0.4710252285003662,0.45604801177978516
iammorpheus.crypto,0.1391139030456543,0.04820370674133301,0.023222684860229492,0.5937809944152832,0.6684231758117676
monalink.crypto,0.12484622001647949,0.048282623291015625,0.018965959548950195,0.5095782279968262,0.6702802181243896
andrewevans.crypto,0.08023858070373535,0.04769611358642578,0.01560521125793457,9.710129261016846,-1
koussai.crypto,0.13964605331420898,0.05151247978210449,0.015982389450073242,0.44611430168151855,0.7754418849945068
venusvsvega.crypto,0.08840012550354004,0.047190189361572266,0.017290830612182617,0.48740649223327637,1.2309825420379639
gonzorust.crypto,0.13143157958984375,0.0509028434753418,0.07076692581176758,0.42492008209228516,0.46036863327026367
afrikans.crypto,0.12343311309814453,0.047075748443603516,0.022620439529418945,2.723529815673828,1.1788067817687988
headcandy.crypto,0.12739944458007812,0.04717898368835449,0.015310049057006836,0.5080060958862305,1.4807848930358887
uniswapv3.crypto,0.14444756507873535,0.04599475860595703,0.014515876770019531,0.4293487071990967,0.5648002624511719
auasset.crypto,0.1357283592224121,0.05117368698120117,0.015475034713745117,0.6167480945587158,0.5756349563598633
maxkouwenhoven.crypto,0.08529043197631836,0.04640769958496094,0.014993429183959961,0.827934980392456,0.4647481441497803
drabbit.crypto,0.12602567672729492,0.04947471618652344,0.025524616241455078,0.46086573600769043,0.6808583736419678
tuvalu.crypto,0.12224721908569336,0.047608137130737305,0.040476322174072266,-1,1.118614912033081
coolman.crypto,0.17676353454589844,0.0496525764465332,0.015318632125854492,0.5785179138183594,0.4549415111541748
kiribati.crypto,0.08155155181884766,0.05416536331176758,0.025418758392333984,0.651458740234375,1.109400749206543
londonzoo.crypto,0.12360978126525879,0.04919576644897461,0.014471292495727539,0.7329773902893066,0.5619864463806152
cslenhart.crypto,0.1398777961730957,0.048889875411987305,0.016988277435302734,0.4485025405883789,0.7775311470031738
spyrouandsprout.crypto,0.0845022201538086,0.05048942565917969,0.015533208847045898,0.4825417995452881,0.4455265998840332
greenmangoodies.crypto,0.07835197448730469,0.04061412811279297,0.03608846664428711,0.5355582237243652,0.4576876163482666
mamasnaturalremedies.crypto,0.09305906295776367,0.10363197326660156,0.014602422714233398,0.44500279426574707,1.317373514175415
thirstylion.crypto,0.13396811485290527,0.04761314392089844,0.015811443328857422,0.43152379989624023,0.6544523239135742
malvika.crypto,0.13376951217651367,0.04845738410949707,0.01570415496826172,9.936160802841187,0.7736287117004395
digiruben.crypto,0.08220362663269043,0.05491471290588379,0.01750636100769043,0.42119932174682617,0.6733958721160889
nft-gaming.crypto,0.13193488121032715,0.04639005661010742,0.022978782653808594,0.7580201625823975,0.6851701736450195
balibikes.crypto,0.13567018508911133,0.05066967010498047,0.03440690040588379,0.4910745620727539,0.34646034240722656
organicfields.crypto,0.13843250274658203,0.0493314266204834,0.015723466873168945,0.4302337169647217,1.1171343326568604
sonic-network.crypto,0.14043664932250977,0.0651094913482666,0.015662431716918945,0.4294559955596924,0.5640151500701904
sensoriumgalaxy.crypto,0.07922053337097168,0.04714512825012207,0.023044824600219727,0.5859873294830322,0.5214388370513916
sensoriumxr.crypto,0.11985898017883301,0.15240144729614258,0.023235559463500977,0.546771764755249,0.4530484676361084
ofacepro.crypto,0.11737704277038574,0.04705977439880371,0.025697708129882812,0.43109560012817383,1.1264071464538574
bernhard3000.crypto,0.09474396705627441,0.054238080978393555,0.017556428909301758,0.49445271492004395,0.34519267082214355
noahpierau.crypto,0.1343085765838623,0.04769158363342285,0.02154231071472168,0.4517338275909424,0.5592799186706543
tradingpool.crypto,0.12658452987670898,0.05092310905456543,0.021886587142944336,0.4812633991241455,1.4849941730499268
gofull.crypto,0.07468724250793457,0.04766106605529785,0.02406597137451172,0.44806337356567383,0.45540285110473633
creativebathworkx.crypto,0.07320642471313477,0.04705166816711426,0.01488637924194336,0.44271349906921387,1.6848080158233643
jondidesigninc.crypto,0.13585948944091797,0.050650835037231445,0.023107051849365234,0.46157217025756836,1.4107136726379395
paybrads.crypto,0.09136414527893066,0.04792666435241699,0.021692752838134766,0.41586923599243164,0.4544048309326172
mariusrotar.crypto,0.12206292152404785,0.04952383041381836,0.02392435073852539,0.6418771743774414,0.48374509811401367
todd-richardolsen.crypto,0.07640814781188965,0.05667400360107422,0.015417098999023438,0.08776307106018066,0.04976320266723633
domain-nuggets.crypto,0.07627105712890625,0.04894590377807617,0.02336716651916504,0.49051523208618164,0.7679343223571777
star-labs3d.crypto,0.12067079544067383,0.0518345832824707,0.024826526641845703,0.4547004699707031,0.015011787414550781
toddrichard-olsen.crypto,0.12955784797668457,0.0533907413482666,0.017078876495361328,0.24199867248535156,0.012958049774169922
starlabs-3d.crypto,0.07040238380432129,0.04731416702270508,0.02093815803527832,0.2672688961029053,0.014987468719482422
prasadrao.crypto,0.12747550010681152,0.048829078674316406,0.03595256805419922,0.5118927955627441,0.45690155029296875
betasia.crypto,0.12315654754638672,0.053058624267578125,0.028074026107788086,-1,0.47010326385498047
bitmynt.crypto,0.17403388023376465,0.04624533653259277,0.014438867568969727,0.826446533203125,0.7841072082519531
goldbugs.crypto,0.13116025924682617,0.04598808288574219,0.022127628326416016,0.48992085456848145,0.3027524948120117
cobaltlend.crypto,0.1288282871246338,0.1306915283203125,0.03324723243713379,0.4446897506713867,0.9008686542510986
enriqueji.crypto,0.12677502632141113,0.0511622428894043,0.03931403160095215,0.5308361053466797,0.7528455257415771
melaninmatrix.crypto,0.08521723747253418,0.04528689384460449,0.01570606231689453,0.44854259490966797,0.45506954193115234
michaelreuter.crypto,0.08925461769104004,0.04821610450744629,0.016825199127197266,0.5112295150756836,0.5577998161315918
beachparadiseradio.crypto,0.12616443634033203,0.04853558540344238,0.02430129051208496,0.44763684272766113,0.7037539482116699
pascodjoy.crypto,0.07760834693908691,0.04853177070617676,0.016518354415893555,0.4545400142669678,0.45354723930358887
thejetski.crypto,0.1406397819519043,0.07033824920654297,0.01567864418029785,0.496077299118042,1.202073097229004
nativebitcoin.crypto,0.1276698112487793,0.05525469779968262,0.01571798324584961,0.9540092945098877,0.573214054107666
daddywarbucks.crypto,0.09062051773071289,0.04754304885864258,0.02548813819885254,0.8460254669189453,1.2816441059112549
geothermalenergy.crypto,0.12141752243041992,0.04757332801818848,0.015289306640625,0.5122277736663818,0.89920973777771
pinkfuel.crypto,0.1338210105895996,0.04651379585266113,0.01904439926147461,0.774644136428833,1.2400836944580078
videocard.crypto,0.10043740272521973,0.04848527908325195,0.015125274658203125,0.4964182376861572,0.27172088623046875
divinamisericordia.crypto,0.15087032318115234,0.046358585357666016,0.017325401306152344,0.49945926666259766,0.5642075538635254
danielfernandez.crypto,0.1398160457611084,0.04765200614929199,0.015446901321411133,0.4377462863922119,1.1675796508789062
edwardtay.crypto,0.1364433765411377,0.04776167869567871,0.031146526336669922,0.5636968612670898,0.745466947555542
makemine.crypto,0.11709928512573242,0.05611228942871094,0.026651620864868164,0.47719717025756836,0.34738802909851074
skullblocks.crypto,0.08716034889221191,0.056398868560791016,0.02298712730407715,0.46665096282958984,0.4864363670349121
dankanarchy.crypto,0.11648297309875488,0.048677921295166016,0.04148125648498535,0.4639742374420166,0.4802074432373047
eye-ults.crypto,0.07603144645690918,0.04868578910827637,0.015198230743408203,0.39893245697021484,0.8458333015441895
v-mart.crypto,0.07227873802185059,0.04826664924621582,0.016056299209594727,0.44626593589782715,0.45847415924072266
beargie.crypto,0.07805132865905762,0.10906267166137695,0.022814035415649414,0.4499850273132324,0.8844749927520752
soenetwork.crypto,0.11799192428588867,0.04425168037414551,0.015353202819824219,0.5366272926330566,0.7884469032287598
darrencrypto.crypto,0.07937407493591309,0.04907035827636719,0.014772176742553711,0.5690276622772217,0.46028757095336914
medicure.crypto,0.13258934020996094,0.04997706413269043,0.015081167221069336,0.4537215232849121,0.34842467308044434
